,AUC,AP,HSIC,p_value,#0.05,cov_1
90,0.8043449295408257,0.7829371091213279,3.9177567e-06,0.9549008003154107,False,0.02835480496287346
91,0.8276025754323949,0.769254283420568,5.7783814e-06,0.9087735795905819,False,0.031047392636537552
92,0.836403677983539,0.8101204133258346,1.4718427e-05,0.47973228813035185,False,0.05637221410870552
93,0.8407079119571684,0.8010856670728319,7.4456816e-06,0.7954587269745781,False,0.025113750249147415
94,0.8309465020576131,0.8027302506058677,6.7205306e-06,0.6182094257417033,False,0.025507040321826935
95,0.7837046934397229,0.7167574791606188,7.168623e-06,0.4871352253493715,False,0.011612399481236935
96,0.8476372363439698,0.8074715060352907,8.89806e-06,0.526640480126253,False,0.016410624608397484
97,0.8511753267179502,0.8150372639149892,9.515606e-06,0.5722315977865422,False,0.039591189473867416
98,0.8661692197673982,0.8426922016963289,8.002712e-06,0.8576184876183598,False,0.026442086324095726
99,0.8483100550830833,0.8315212323525855,6.656666e-06,0.7337042403586136,False,0.020438475534319878
