,AUC,AP,AUC2,AP2,AUC3,AP3,HSIC,p_value,#0.05,cor2,Z_dim
63,0.8529639318632779,0.8440755061809257,0.7352804538119224,0.7368251219423596,0.7446452149249353,0.7517922104358019,0.00018306844867765903,1.1444475474728008e-41,True,0.0702996775507927,7
64,0.8499643349274539,0.8421996886196093,0.7205865472910928,0.714583473185875,0.7491391184573003,0.7422726987253455,0.0001325524935964495,8.350478885196866e-32,True,0.10277978330850601,7
65,0.8566893052528256,0.8518907457676516,0.7182867329705385,0.728065536542302,0.7346242259335711,0.7296988259788415,0.0001565920392749831,2.867140069039147e-38,True,0.10753990709781647,7
66,0.8515604968237876,0.8460531919332961,0.7463977598657733,0.7558486758531537,0.7634821843576052,0.7628763491733279,0.00017308664973825216,2.2961059751221437e-40,True,0.0862947329878807,7
67,0.8550152009602477,0.8485522296740015,0.6549280000000001,0.6794638871232046,0.724112,0.7223315970869261,0.00015263332170434296,1.3432288765257115e-36,True,0.08694066107273102,7
68,0.8585777886100503,0.8521731137893436,0.758433606265575,0.7531116663768807,0.7756496974012104,0.755905185790191,0.00017013214528560638,8.473117594715217e-42,True,0.09287748485803604,7
69,0.8526248582890759,0.8475833132682141,0.7508650110414379,0.7506862646718008,0.7521640037316517,0.7615921228617197,0.0001537400676170364,3.399743852222255e-36,True,0.06894336640834808,7
70,0.8518026739921452,0.8470203300815424,0.6987777777777778,0.7190547009875787,0.7271333333333334,0.7512368687487998,0.00017659217701293528,4.594659018773254e-42,True,0.0833783745765686,8
71,0.8420361736218371,0.8350312015432106,0.6971281587427214,0.6882269625314186,0.7264260274747019,0.7259967752451099,0.00016154142213054,6.99187142888507e-37,True,0.0718260109424591,8
72,0.8572847132081799,0.8495663222928056,0.7202503243944637,0.6987571666889729,0.7389300389273356,0.7208964873270762,0.00016832957044243813,4.113185928320941e-40,True,0.08436749130487442,8
73,0.8506769646047473,0.8399156459925029,0.7440763400821351,0.7556653092545286,0.7584799032578633,0.768750318828517,0.00017852109158411622,2.9866843512092957e-43,True,0.08883732557296753,8
74,0.855822378611616,0.8510876494815622,0.7072627822955001,0.6939429467369336,0.7288397221507591,0.7073577167700527,0.0001585271384101361,6.153243228893792e-37,True,0.10764303803443909,8
75,0.8540337563471504,0.847862897814472,0.7165621624654575,0.7218675256615119,0.7335072732118559,0.7357393792932203,0.0001636244123801589,1.7806646988159837e-39,True,0.08860162645578384,8
76,0.8567951012712622,0.8498076839610393,0.7485481378869412,0.7544113950709161,0.7899728275347648,0.7933021159150768,0.00017323489009868354,6.167072861328762e-41,True,0.11383834481239319,8
77,0.8548579948278984,0.8510077710846009,0.7126143590790055,0.7210813317443983,0.7425546146084867,0.7474263401253873,0.0001770987146301195,1.1824945286971379e-41,True,0.08199819177389145,8
78,0.8492826401480789,0.8451745626564311,0.7033547794117646,0.6972333804986927,0.7401059688581315,0.7351680042498544,0.0001677862019278109,3.042386613789071e-40,True,0.0915234312415123,8
79,0.8522489037875818,0.8438871193772037,0.7152115283983416,0.6929793095183528,0.7335131291175248,0.7126211048966932,0.0001743609318509698,3.573114376133187e-44,True,0.15739430487155914,8
80,0.8552106093597498,0.8496188891952112,0.7039953053939068,0.6954686799394584,0.6950217614553279,0.657927558512396,0.00015162676572799683,2.4357869403088017e-36,True,0.08786937594413757,9
81,0.8467294007001991,0.8356552191201853,0.6912264462809917,0.6969828985146609,0.7420561983471075,0.7277920191146319,0.00015698881179559976,2.208144753972603e-37,True,0.08615753054618835,9
82,0.8539849667055666,0.8466033755980649,0.6957669441141499,0.7063954915304416,0.7412841854934602,0.7579463648068372,0.00015608336252626032,4.842510608096478e-37,True,0.09595821052789688,9
83,0.8517693962143058,0.8444802874157977,0.7343674976915975,0.7359832545647718,0.752120652508464,0.7508376354988133,0.00018845507293008268,1.4156867968035653e-42,True,0.08652731776237488,9
84,0.8479615501204196,0.8405574908421619,0.6874638310185185,0.6918981268651646,0.7384138695987654,0.7336745287338693,0.00017893934273160994,6.832566110419504e-41,True,0.08606074750423431,9
85,0.8548470354796408,0.8513129418526477,0.73048,0.7392309422727756,0.7883039999999999,0.7790491408738549,0.00016273096844088286,8.296006738022541e-40,True,0.11825046688318253,9
86,0.8511542569906096,0.8442377154312739,0.7050055943310778,0.6634904269696471,0.729087857637594,0.6858566546864493,0.0001695166720310226,2.413207525155229e-40,True,0.0989040732383728,9
87,0.8536341787317581,0.8467663190756312,0.7308012486992715,0.739970377556392,0.7473361082206035,0.752680828249295,0.0001578766095917672,2.6453207496006456e-38,True,0.12330259382724762,9
88,0.8521444957311839,0.8457490157608298,0.7156658763568329,0.6935747155884017,0.7348752439476782,0.717497466921299,0.0001523527898825705,1.5179332380445157e-37,True,0.09936333447694778,9
89,0.8473957390675781,0.8407681953393851,0.7103466809997313,0.6962853006301859,0.7405858640150498,0.7206711651010679,0.0001663573639234528,3.881627766526028e-38,True,0.1578376591205597,9
90,0.8579925405368194,0.8547987612398623,0.6961510186935518,0.6974793347533427,0.7061147868094939,0.713602508048829,0.00018552968685980886,4.844397275359362e-48,True,0.10917261242866516,10
91,0.8493334728697836,0.8396594235549221,0.754047866805411,0.7659191088090308,0.7674193548387096,0.7779841091028609,0.00014275970170274377,2.7906771607469333e-35,True,0.12235723435878754,10
92,0.8504215296229962,0.8401781122512768,0.7518503289473683,0.741545285564931,0.7809037396121882,0.7739198238554233,0.00019011105177924037,1.102296312933019e-43,True,0.11604613810777664,10
93,0.8513129676738089,0.8415530548892635,0.6877640603566529,0.7151284319084682,0.7335390946502058,0.7437540948176271,0.00014573805674444884,4.567557001792365e-34,True,0.10701696574687958,10
94,0.8477226540943215,0.8400035361551237,0.6944114149821641,0.6916599895573179,0.7195138063152331,0.7064398802173428,0.00016779909492470324,7.631059737766647e-40,True,0.11604584008455276,10
95,0.8391578679126495,0.8343370998975437,0.7003519486569018,0.695243170214192,0.7361679002122044,0.7192437187235301,0.00014705793000757694,8.91180753429608e-33,True,0.0864524394273758,10
96,0.8505503325001861,0.8415070295497564,0.6911944079564647,0.6962723040652979,0.7237051979733533,0.7217778691709712,0.00016355661500710994,4.27792046385546e-39,True,0.10650475323200226,10
97,0.8540450377026008,0.8466247288643993,0.716891289819559,0.7224423522671756,0.7503759189128982,0.7535054095448748,0.00019322811567690223,2.114096230767074e-46,True,0.1194533184170723,10
98,0.8512890225527177,0.8426798902280541,0.6839668639053254,0.7033422943534605,0.7351384615384615,0.7508818886073159,0.00016727324691601098,1.3326308285542167e-39,True,0.07739809900522232,10
99,0.8458929592572071,0.8341442343041496,0.7190045321849647,0.7313520397217378,0.7605361203851551,0.7548090371830052,0.00015323997649829835,4.76808275986978e-35,True,0.08630120754241943,10
